channelGrouping,date,fullVisitorId,sessionId,socialEngagementType,visitId,visitNumber,visitStartTime,device.browser,device.browserSize,device.browserVersion,device.deviceCategory,device.flashVersion,device.isMobile,device.language,device.mobileDeviceBranding,device.mobileDeviceInfo,device.mobileDeviceMarketingName,device.mobileDeviceModel,device.mobileInputSelector,device.operatingSystem,device.operatingSystemVersion,device.screenColors,device.screenResolution,geoNetwork.city,geoNetwork.cityId,geoNetwork.continent,geoNetwork.country,geoNetwork.latitude,geoNetwork.longitude,geoNetwork.metro,geoNetwork.networkDomain,geoNetwork.networkLocation,geoNetwork.region,geoNetwork.subContinent,totals.bounces,totals.hits,totals.newVisits,totals.pageviews,totals.transactionRevenue,totals.visits,trafficSource.adContent,trafficSource.adwordsClickInfo.adNetworkType,trafficSource.adwordsClickInfo.criteriaParameters,trafficSource.adwordsClickInfo.gclId,trafficSource.adwordsClickInfo.isVideoAd,trafficSource.adwordsClickInfo.page,trafficSource.adwordsClickInfo.slot,trafficSource.campaign,trafficSource.campaignCode,trafficSource.isTrueDirect,trafficSource.keyword,trafficSource.medium,trafficSource.referralPath,trafficSource.source
Organic Search,20160902,510932574357034868,510932574357034868_1472875471,Not Socially Engaged,1472875471,1,1472875471,Chrome,not available in demo dataset,not available in demo dataset,mobile,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,iOS,not available in demo dataset,not available in demo dataset,not available in demo dataset,Los Angeles,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,Los Angeles CA,rr.com,not available in demo dataset,California,Northern America,,12,1,9,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,5388094963385999917,5388094963385999917_1472881855,Not Socially Engaged,1472881855,1,1472881855,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,Warsaw,not available in demo dataset,Europe,Poland,not available in demo dataset,not available in demo dataset,(not set),cyfrowypolsat.pl,not available in demo dataset,Masovian Voivodeship,Eastern Europe,,12,1,10,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Direct,20160902,9083099688955460401,9083099688955460401_1472857784,Not Socially Engaged,1472857784,3,1472857784,Chrome,not available in demo dataset,not available in demo dataset,mobile,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Android,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,rr.com,not available in demo dataset,not available in demo dataset,Northern America,,12,,10,,1,,,not available in demo dataset,,,,,(not set),,True,,(none),,(direct)
Organic Search,20160902,8556064864491330792,8556064864491330792_1472848527,Not Socially Engaged,1472848527,2,1472848527,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,Santiago,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,(not set),feitian.edu,not available in demo dataset,Santiago Metropolitan Region,Northern America,,12,,9,,1,,,not available in demo dataset,,,,,(not set),,True,(not provided),organic,,google
Organic Search,20160902,8694852302233357775,8694852302233357775_1472844821,Not Socially Engaged,1472844821,1,1472844821,Safari,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,not available in demo dataset,not available in demo dataset,New York,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,New York NY,verizon.net,not available in demo dataset,New York,Northern America,,12,1,9,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Direct,20160902,0934108443358289401,0934108443358289401_1472841902,Not Socially Engaged,1472841902,1,1472841902,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Linux,not available in demo dataset,not available in demo dataset,not available in demo dataset,Mountain View,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,San Francisco-Oakland-San Jose CA,(not set),not available in demo dataset,California,Northern America,,12,1,10,,1,,,not available in demo dataset,,,,,(not set),,True,,(none),,(direct)
Organic Search,20160902,2109646448307820292,2109646448307820292_1472840936,Not Socially Engaged,1472840936,6,1472840936,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,comcastbusiness.net,not available in demo dataset,not available in demo dataset,Northern America,,12,,8,,1,,,not available in demo dataset,,,,,(not set),,True,(not provided),organic,,google
Organic Search,20160902,1090876415108726665,1090876415108726665_1472813865,Not Socially Engaged,1472813865,2,1472813865,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,not available in demo dataset,not available in demo dataset,Madrid,not available in demo dataset,Europe,Portugal,not available in demo dataset,not available in demo dataset,(not set),vodafone.pt,not available in demo dataset,Community of Madrid,Southern Europe,,12,,8,,1,,,not available in demo dataset,,,,,(not set),,True,(not provided),organic,,google
Referral,20160902,0291367698246091951,0291367698246091951_1472833498,Not Socially Engaged,1472833498,136,1472833498,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,(not set),not available in demo dataset,not available in demo dataset,Northern America,,12,,9,,1,,,not available in demo dataset,,,,,(not set),,True,,referral,/empstore/login.asp,google.gatewaycdi.com
Referral,20160902,0810134634005989709,0810134634005989709_1472867060,Not Socially Engaged,1472867060,4,1472867060,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,Mountain View,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,San Francisco-Oakland-San Jose CA,(not set),not available in demo dataset,California,Northern America,,12,,12,,1,,,not available in demo dataset,,,,,(not set),,True,,referral,/,mall.googleplex.com
Direct,20160902,3772691545763870937,3772691545763870937_1472866729,Not Socially Engaged,1472866729,1,1472866729,Chrome,not available in demo dataset,not available in demo dataset,mobile,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Android,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,(not set),not available in demo dataset,not available in demo dataset,Northern America,,12,1,9,,1,,,not available in demo dataset,,,,,(not set),,True,,(none),,(direct)
Direct,20160902,9833487197981263914,9833487197981263914_1472861764,Not Socially Engaged,1472861764,2,1472861764,Chrome,not available in demo dataset,not available in demo dataset,mobile,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Android,not available in demo dataset,not available in demo dataset,not available in demo dataset,Buenos Aires,not available in demo dataset,Americas,Argentina,not available in demo dataset,not available in demo dataset,(not set),telecentro-reversos.com.ar,not available in demo dataset,Buenos Aires,South America,,12,,8,,1,,,not available in demo dataset,,,,,(not set),,True,,(none),,(direct)
Referral,20160902,5209041920083348699,5209041920083348699_1472830291,Not Socially Engaged,1472830291,3,1472830291,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,Montreal,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,(not set),comcast.net,not available in demo dataset,Quebec,Northern America,,12,,10,,1,,,not available in demo dataset,,,,,(not set),,True,,referral,/,mall.googleplex.com
Referral,20160902,8575659501960760241,8575659501960760241_1472880772,Not Socially Engaged,1472880772,1,1472880772,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,not available in demo dataset,not available in demo dataset,San Francisco,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,San Francisco-Oakland-San Jose CA,comcast.net,not available in demo dataset,California,Northern America,,12,1,10,,1,,,not available in demo dataset,,,,,(not set),,,,referral,/,mall.googleplex.com
Direct,20160902,3226435305616788023,3226435305616788023_1472801455,Not Socially Engaged,1472801455,1,1472801455,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Linux,not available in demo dataset,not available in demo dataset,not available in demo dataset,(not set),not available in demo dataset,Asia,Singapore,not available in demo dataset,not available in demo dataset,(not set),(not set),not available in demo dataset,(not set),Southeast Asia,,12,1,7,,1,,,not available in demo dataset,,,,,(not set),,True,,(none),,(direct)
Affiliates,20160902,5172183676874818879,5172183676874818879_1472814081,Not Socially Engaged,1472814081,1,1472814081,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,(not set),not available in demo dataset,Asia,Taiwan,not available in demo dataset,not available in demo dataset,(not set),hinet.net,not available in demo dataset,Taipei City,Eastern Asia,,12,1,9,,1,,,not available in demo dataset,,,,,Data Share Promo,,,,affiliate,,Partners
Referral,20160902,9764446941948669349,9764446941948669349_1472843519,Not Socially Engaged,1472843519,3,1472843519,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,not available in demo dataset,not available in demo dataset,Mountain View,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,San Francisco-Oakland-San Jose CA,(not set),not available in demo dataset,California,Northern America,,12,,12,,1,,,not available in demo dataset,,,,,(not set),,True,,referral,/,mall.googleplex.com
Direct,20160902,7317936630861515437,7317936630861515437_1472814860,Not Socially Engaged,1472814860,1,1472814860,Chrome,not available in demo dataset,not available in demo dataset,mobile,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Android,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,(not set),not available in demo dataset,not available in demo dataset,Northern America,,12,1,9,,1,,,not available in demo dataset,,,,,(not set),,True,,(none),,(direct)
Direct,20160902,1624651277260953227,1624651277260953227_1472846806,Not Socially Engaged,1472846806,1,1472846806,Chrome,not available in demo dataset,not available in demo dataset,mobile,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Android,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,(not set),not available in demo dataset,not available in demo dataset,Northern America,,12,1,11,,1,,,not available in demo dataset,,,,,(not set),,True,,(none),,(direct)
Referral,20160902,921700488150606409,921700488150606409_1472840651,Not Socially Engaged,1472840651,1,1472840651,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,i95.net,not available in demo dataset,not available in demo dataset,Northern America,,12,1,9,,1,,,not available in demo dataset,,,,,(not set),,,,referral,/analytics/web/,analytics.google.com
Referral,20160902,9139983845922674728,9139983845922674728_1472825000,Not Socially Engaged,1472825000,1,1472825000,Chrome,not available in demo dataset,not available in demo dataset,mobile,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Android,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Asia,Vietnam,not available in demo dataset,not available in demo dataset,not available in demo dataset,unknown.unknown,not available in demo dataset,not available in demo dataset,Southeast Asia,,12,1,7,,1,,,not available in demo dataset,,,,,(not set),,,,referral,/permissions/using-the-logo.html,google.com
Referral,20160902,123807392846609019,123807392846609019_1472835966,Not Socially Engaged,1472835966,2,1472835966,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Linux,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,(not set),not available in demo dataset,not available in demo dataset,Northern America,,12,,8,,1,,,not available in demo dataset,,,,,(not set),,True,,referral,/,mall.googleplex.com
Organic Search,20160902,9160467530156789469,9160467530156789469_1472854833,Not Socially Engaged,1472854833,1,1472854833,Safari,not available in demo dataset,not available in demo dataset,mobile,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,iOS,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Europe,United Kingdom,not available in demo dataset,not available in demo dataset,not available in demo dataset,virginm.net,not available in demo dataset,not available in demo dataset,Northern Europe,,12,1,8,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,1167376233482013020,1167376233482013020_1472851953,Not Socially Engaged,1472851953,1,1472851953,Edge,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,(not set),not available in demo dataset,not available in demo dataset,Northern America,,13,1,11,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,3674784846421020807,3674784846421020807_1472865679,Not Socially Engaged,1472865679,1,1472865679,Internet Explorer,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,Bangkok,not available in demo dataset,Asia,Thailand,not available in demo dataset,not available in demo dataset,(not set),(not set),not available in demo dataset,Bangkok,Southeast Asia,,13,1,13,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,4611856156613094910,4611856156613094910_1472838049,Not Socially Engaged,1472838049,1,1472838049,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Chrome OS,not available in demo dataset,not available in demo dataset,not available in demo dataset,Mountain View,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,San Francisco-Oakland-San Jose CA,(not set),not available in demo dataset,California,Northern America,,13,1,9,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,91431396217213612,91431396217213612_1472826699,Not Socially Engaged,1472826699,1,1472826699,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,verizon.net,not available in demo dataset,not available in demo dataset,Northern America,,13,1,11,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,9915610176563106076,9915610176563106076_1472851371,Not Socially Engaged,1472851371,1,1472851371,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,bhn.net,not available in demo dataset,not available in demo dataset,Northern America,,13,1,12,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Referral,20160902,9290095610118410234,9290095610118410234_1472840113,Not Socially Engaged,1472840113,1,1472840113,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Linux,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,unknown.unknown,not available in demo dataset,not available in demo dataset,Northern America,,13,1,11,,1,,,not available in demo dataset,,,,,(not set),,,,referral,/,mall.googleplex.com
Referral,20160902,3979491770616504187,3979491770616504187_1472859793,Not Socially Engaged,1472859793,1,1472859793,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,not available in demo dataset,not available in demo dataset,Mountain View,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,San Francisco-Oakland-San Jose CA,(not set),not available in demo dataset,California,Northern America,,13,1,6,,1,,,not available in demo dataset,,,,,(not set),,,,referral,/,mall.googleplex.com
Organic Search,20160902,8194733844363558024,8194733844363558024_1472810629,Not Socially Engaged,1472810629,1,1472810629,Chrome,not available in demo dataset,not available in demo dataset,tablet,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Android,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Europe,Italy,not available in demo dataset,not available in demo dataset,not available in demo dataset,unknown.unknown,not available in demo dataset,not available in demo dataset,Southern Europe,,13,1,10,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Organic Search,20160902,258668347678320994,258668347678320994_1472813549,Not Socially Engaged,1472813549,1,1472813549,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,Istanbul,not available in demo dataset,Asia,Turkey,not available in demo dataset,not available in demo dataset,(not set),superonline.net,not available in demo dataset,Istanbul,Western Asia,,13,1,13,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Referral,20160902,2956947649010566773,2956947649010566773_1472849164,Not Socially Engaged,1472849164,1,1472849164,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Linux,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,verizon.net,not available in demo dataset,not available in demo dataset,Northern America,,13,1,12,,1,,,not available in demo dataset,,,,,(not set),,,,referral,/,mall.googleplex.com
Direct,20160902,2075943546188420666,2075943546188420666_1472839822,Not Socially Engaged,1472839822,1,1472839822,Safari (in-app),not available in demo dataset,not available in demo dataset,mobile,not available in demo dataset,True,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,iOS,not available in demo dataset,not available in demo dataset,not available in demo dataset,San Francisco,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,San Francisco-Oakland-San Jose CA,(not set),not available in demo dataset,California,Northern America,,13,1,9,,1,,,not available in demo dataset,,,,,(not set),,True,,(none),,(direct)
Referral,20160902,9195858724721105143,9195858724721105143_1472822584,Not Socially Engaged,1472822584,1,1472822584,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,verizon.net,not available in demo dataset,not available in demo dataset,Northern America,,13,1,10,,1,,,not available in demo dataset,,,,,(not set),,,,referral,/,mall.googleplex.com
Referral,20160902,8885051388942907862,8885051388942907862_1472827393,Not Socially Engaged,1472827393,7,1472827393,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Linux,not available in demo dataset,not available in demo dataset,not available in demo dataset,New York,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,New York NY,(not set),not available in demo dataset,New York,Northern America,,13,,11,68030000,1,,,not available in demo dataset,,,,,(not set),,True,,referral,/,mall.googleplex.com
Referral,20160902,4061992416508619194,4061992416508619194_1472847338,Not Socially Engaged,1472847338,4,1472847338,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,(not set),not available in demo dataset,not available in demo dataset,Northern America,,13,,12,,1,,,not available in demo dataset,,,,,(not set),,True,,referral,/,mall.googleplex.com
Direct,20160902,6527074968093646774,6527074968093646774_1472861456,Not Socially Engaged,1472861456,2,1472861456,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Asia,Philippines,not available in demo dataset,not available in demo dataset,not available in demo dataset,(not set),not available in demo dataset,not available in demo dataset,Southeast Asia,,13,,8,,1,,,not available in demo dataset,,,,,(not set),,True,,(none),,(direct)
Referral,20160902,0185467632009737931,0185467632009737931_1472846398,Not Socially Engaged,1472846398,6,1472846398,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,Mountain View,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,San Francisco-Oakland-San Jose CA,(not set),not available in demo dataset,California,Northern America,,13,,12,26250000,1,,,not available in demo dataset,,,,,(not set),,True,,referral,/,mall.googleplex.com
Organic Search,20160902,7273008071516946555,7273008071516946555_1472851504,Not Socially Engaged,1472851504,4,1472851504,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,not available in demo dataset,not available in demo dataset,Mountain View,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,San Francisco-Oakland-San Jose CA,(not set),not available in demo dataset,California,Northern America,,13,,9,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
Paid Search,20160902,8774331583427812218,8774331583427812218_1472843045,Not Socially Engaged,1472843045,1,1472843045,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,not available in demo dataset,(not set),not available in demo dataset,not available in demo dataset,Northern America,,14,1,12,,1,,Google Search,not available in demo dataset,Cj0KEQjwxqS-BRDRgPLp0q2t0IUBEiQAgfMXRH-5Tu9PGZis9p-f_ogVLZzGImPNU92yFNBEREikqg8aAkEy8P8HAQ,False,1,Top,AW - Dynamic Search Ads Whole Site,,,6qEhsCssdK0z36ri,cpc,,google
Paid Search,20160902,8067336649035040209,8067336649035040209_1472829842,Not Socially Engaged,1472829842,1,1472829842,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Windows,not available in demo dataset,not available in demo dataset,not available in demo dataset,Los Angeles,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,Los Angeles CA,aecom.com,not available in demo dataset,California,Northern America,,14,1,13,,1,,Google Search,not available in demo dataset,Cj0KEQjwxqS-BRDRgPLp0q2t0IUBEiQAgfMXRMlesEU9PAifTicc_YWIKN37Wx6jkEFwavquHqKzDN4aAmPg8P8HAQ,False,1,Top,AW - Dynamic Search Ads Whole Site,,,6qEhsCssdK0z36ri,cpc,,google
Paid Search,20160902,7560731149412661485,7560731149412661485_1472842560,Not Socially Engaged,1472842560,4,1472842560,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,not available in demo dataset,not available in demo dataset,Santa Clara,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,San Francisco-Oakland-San Jose CA,hortonworks.com,not available in demo dataset,California,Northern America,,14,,13,,1,,Google Search,not available in demo dataset,CNiSroyu8c4CFY5rfgodUUYCUw,False,1,Top,AW - Dynamic Search Ads Whole Site,,,6qEhsCssdK0z36ri,cpc,,google
Organic Search,20160902,8532069530739848157,8532069530739848157_1472862398,Not Socially Engaged,1472862398,2,1472862398,Chrome,not available in demo dataset,not available in demo dataset,desktop,not available in demo dataset,False,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,not available in demo dataset,Macintosh,not available in demo dataset,not available in demo dataset,not available in demo dataset,Pittsburgh,not available in demo dataset,Americas,United States,not available in demo dataset,not available in demo dataset,Pittsburgh PA,unknown.unknown,not available in demo dataset,Pennsylvania,Northern America,,14,,9,,1,,,not available in demo dataset,,,,,(not set),,,(not provided),organic,,google
